expiry,type,strike,S,T,r,sigma,model,price,delta,gamma,theta,vega
2026-03-20,call,330.0,234.07000732421875,0.5150684931506849,0.05,0.2486647399902344,Black-Scholes,0.7321730383217417,0.04541055070901484,0.002285750416095926,-4.366705893736149,16.039821746039976
2026-03-20,call,340.0,234.07000732421875,0.5150684931506849,0.05,0.2514723291015625,Black-Scholes,0.5177505024691236,0.03320772455865596,0.0017517505771638322,-3.397448293646997,12.431370084823
2026-03-20,call,350.0,234.07000732421875,0.5150684931506849,0.05,0.2541578491210938,Black-Scholes,0.36640487742114125,0.02423551727404318,0.0013336700459318834,-2.625347251743063,9.56551695500994
2026-03-20,call,360.0,234.07000732421875,0.5150684931506849,0.05,0.25977302734375,Black-Scholes,0.28254672879962417,0.018869431538182626,0.0010560067437253903,-2.1588752643872455,7.741360095325852
2026-03-20,call,370.0,234.07000732421875,0.5150684931506849,0.05,0.25928475097656256,Black-Scholes,0.18478378528861095,0.012900871598253634,0.0007634745941793031,-1.547826335766655,5.586349304807228
2026-03-20,put,90.0,234.07000732421875,0.5150684931506849,0.05,0.51562984375,Black-Scholes,0.06466314403034734,-0.002273526438808419,8.221896099544997e-05,-0.5689969921422807,1.1963728593076912
2026-03-20,put,95.0,234.07000732421875,0.5150684931506849,0.05,0.5048877636718749,Black-Scholes,0.08751277032625726,-0.0030640139040518707,0.00010994346963179378,-0.7275161689779593,1.566465397950119
2026-03-20,put,100.0,234.07000732421875,0.5150684931506849,0.05,0.4931691308593751,Black-Scholes,0.11403668481441565,-0.003994345560154854,0.0001428190902728704,-0.8991177821303945,1.9876443084063335
2026-03-20,put,105.0,234.07000732421875,0.5150684931506849,0.05,0.477544287109375,Black-Scholes,0.13657068029673924,-0.004860765916635376,0.00017576817835635936,-1.0343511513802208,2.368702006650428
2026-03-20,put,110.0,234.07000732421875,0.5150684931506849,0.05,0.46094289062500005,Black-Scholes,0.15866088932323819,-0.005769306558418438,0.00021207726372166478,-1.1589287695139299,2.758657312372166
2026-03-20,put,115.0,234.07000732421875,0.5150684931506849,0.05,0.446294599609375,Black-Scholes,0.18839962576673974,-0.006958702579134234,0.00025856843842367435,-1.3199871358484816,3.2565193760836872
2026-03-20,put,120.0,234.07000732421875,0.5150684931506849,0.05,0.432622861328125,Black-Scholes,0.2250459148516506,-0.008422615695333134,0.00031556185457140085,-1.5081231562120623,3.852569546996683
2026-03-20,put,125.0,234.07000732421875,0.5150684931506849,0.05,0.41797457031249996,Black-Scholes,0.26180625378836453,-0.009981354897742201,0.0003789627527764035,-1.6837608871106138,4.469952505697036
2026-03-20,put,130.0,234.07000732421875,0.5150684931506849,0.05,0.4057676611328125,Black-Scholes,0.3147217097039121,-0.012114433581008586,0.0004620008706881584,-1.9262978250800749,5.290256725270033
2026-03-20,put,135.0,234.07000732421875,0.5150684931506849,0.05,0.3920959228515625,Black-Scholes,0.36620688714226635,-0.014336383235315373,0.0005529962825169369,-2.142897985704316,6.118867661907379
2026-03-20,put,140.0,234.07000732421875,0.5150684931506849,0.05,0.3809876354980468,Black-Scholes,0.4415246675493627,-0.017400978713215453,0.0006719843803864624,-2.446308500767438,7.2248125234157055
2026-03-20,put,145.0,234.07000732421875,0.5150684931506849,0.05,0.36926900268554685,Black-Scholes,0.5234866580013984,-0.02084099042776047,0.0008082519514712769,-2.74912792022424,8.422599255401293
2026-03-20,put,150.0,234.07000732421875,0.5150684931506849,0.05,0.35864899169921877,Black-Scholes,0.6278935774531726,-0.025141676768713643,0.0009746692189859389,-3.1088162053496187,9.864688757240748
2026-03-20,put,155.0,234.07000732421875,0.5150684931506849,0.05,0.3479069116210937,Black-Scholes,0.7474687717699808,-0.030133502988427534,0.0011685150618038628,-3.4845153437914234,11.472389770991121
2026-03-20,put,160.0,234.07000732421875,0.5150684931506849,0.05,0.33814138427734375,Black-Scholes,0.8985272654576235,-0.03631411656369395,0.0014020225877879788,-3.921574572803899,13.378575043118763
2026-03-20,put,165.0,234.07000732421875,0.5150684931506849,0.05,0.32874206420898433,Black-Scholes,1.0804452213592626,-0.04370521180049509,0.001676471920514148,-4.397749260785456,15.552781971314086
2026-03-20,put,170.0,234.07000732421875,0.5150684931506849,0.05,0.3188544677734374,Black-Scholes,1.284343833633658,-0.05212821907671448,0.001990424222592776,-4.869304227022742,17.909962525989126
2026-03-20,put,175.0,234.07000732421875,0.5150684931506849,0.05,0.3092110095214844,Black-Scholes,1.5261555500693849,-0.06207664062665704,0.002355119848923487,-5.3657475885951715,20.550598933434333
2026-03-20,put,180.0,234.07000732421875,0.5150684931506849,0.05,0.3009103112792969,Black-Scholes,1.8390406657684686,-0.07443969627717109,0.0027843645016858206,-5.94340264958016,23.643930845023647
2026-03-20,put,185.0,234.07000732421875,0.5150684931506849,0.05,0.2923654748535155,Black-Scholes,2.199849020438492,-0.08868651257138438,0.0032704439915351075,-6.510154274357583,26.982943508490642
2026-03-20,put,190.0,234.07000732421875,0.5150684931506849,0.05,0.2849802947998046,Black-Scholes,2.657456758359661,-0.10600014485639708,0.003824403761138996,-7.135092396577911,30.756370951907595
2026-03-20,put,195.0,234.07000732421875,0.5150684931506849,0.05,0.2766185620117187,Black-Scholes,3.1611024354671926,-0.1253033515950191,0.004437453911434522,-7.677065118227111,34.63950656933072
2026-03-20,put,200.0,234.07000732421875,0.5150684931506849,0.05,0.26923338195800783,Black-Scholes,3.7862158911115316,-0.14824499198053043,0.005114825306176248,-8.232346248674116,38.86120241397445
2026-03-20,put,210.0,234.07000732421875,0.5150684931506849,0.05,0.25357802093505866,Black-Scholes,5.323268007671707,-0.20361822104527216,0.006643113881786419,-9.052692640253658,47.53788195042511
2026-03-20,put,220.0,234.07000732421875,0.5150684931506849,0.05,0.23892972991943356,Black-Scholes,7.446300721997488,-0.27510366597168323,0.00831479988149872,-9.411313451000836,56.06328166824177
2026-03-20,put,230.0,234.07000732421875,0.5150684931506849,0.05,0.22489178436279295,Black-Scholes,10.303321403811154,-0.36356659805980407,0.00993615420155726,-8.996443253956226,63.059196889455656
2026-03-20,put,240.0,234.07000732421875,0.5150684931506849,0.05,0.2134783242797852,Black-Scholes,14.20176195104112,-0.46756170285822857,0.01108764189883553,-7.660104795209462,66.795852697348
2026-03-20,put,250.0,234.07000732421875,0.5150684931506849,0.05,0.1968158932495117,Black-Scholes,18.77260425136265,-0.5844047986089945,0.0117951558413375,-4.738364461239288,65.51192654427044
2026-03-20,put,260.0,234.07000732421875,0.5150684931506849,0.05,0.1828084649658203,Black-Scholes,24.66356107218388,-0.7050183359467046,0.011235065516969081,-0.8012425316227922,57.96000756857551
2026-03-20,put,270.0,234.07000732421875,0.5150684931506849,0.05,0.1706625903320313,Black-Scholes,31.815948299153774,-0.8144457822508712,0.009327958832028539,3.680061353596596,44.92431627248574
2026-03-20,put,280.0,234.07000732421875,0.5150684931506849,0.05,0.1607749938964844,Black-Scholes,40.055935328461345,-0.8982961303167284,0.006578492184278314,7.857733163078015,29.847048210206243
2026-03-20,put,290.0,234.07000732421875,0.5150684931506849,0.05,0.16089706298828127,Black-Scholes,49.195198754296456,-0.9423419848767911,0.0042716861591355765,10.459056275000236,19.39563382613614
2026-03-20,put,300.0,234.07000732421875,0.5150684931506849,0.05,0.18128260131835935,Black-Scholes,58.90983399605645,-0.9499558470750366,0.0033890662139489025,11.012218550295566,17.337748574824158
2026-03-20,put,310.0,234.07000732421875,0.5150684931506849,0.05,1.0000000000000003e-05,Black-Scholes,68.04835620989445,-1.0,0.0,15.105918176705659,0.0
2026-03-20,put,320.0,234.07000732421875,0.5150684931506849,0.05,0.6712069012451174,Black-Scholes,99.5601920770533,-0.6386391077894911,0.0033222828764434865,-28.55023766183519,62.9288134809613
2026-03-20,put,350.0,234.07000732421875,0.5150684931506849,0.05,0.9953308572387696,Black-Scholes,144.052576403112,-0.567488408823364,0.002351743789520884,-49.98013266326577,66.05626233486458
2026-03-20,put,360.0,234.07000732421875,0.5150684931506849,0.05,1.0426683609008793,Black-Scholes,155.13177500957755,-0.5662009775019565,0.002246211192373208,-52.513550908811254,66.09267117811639
2026-03-20,put,370.0,234.07000732421875,0.5150684931506849,0.05,1.0000000000000003e-05,Black-Scholes,126.52287818423895,-1.0,0.0,18.029644275422886,0.0
2026-04-17,call,125.0,234.07000732421875,0.5917808219178082,0.05,0.6112099426269533,Black-Scholes,115.58231853565525,0.948679962420658,0.0009567658032294354,-15.11523282287266,18.96044294198623
2026-04-17,call,140.0,234.07000732421875,0.5917808219178082,0.05,0.5594526477050781,Black-Scholes,101.87121794003022,0.9303232600281517,0.0013281147612026567,-17.18185769486758,24.090807721369007
2026-04-17,call,150.0,234.07000732421875,0.5917808219178082,0.05,0.5247850256347657,Black-Scholes,92.77945025751931,0.9158063165495967,0.0016350144016157677,-18.414361290006664,27.819892071343393
2026-04-17,call,165.0,234.07000732421875,0.5917808219178082,0.05,0.46747358703613284,Black-Scholes,79.04916882598607,0.8914817205166711,0.00221220395172358,-19.72443980198051,33.53008586088171
2026-04-17,call,170.0,234.07000732421875,0.5917808219178082,0.05,0.4440363214111328,Black-Scholes,74.33064349804297,0.8837028415708115,0.002447071292723298,-19.843257662028776,35.23039743390751
2026-04-17,call,175.0,234.07000732421875,0.5917808219178082,0.05,0.42673302764892584,Black-Scholes,69.83118518608632,0.8729029966630593,0.002710274864506871,-20.244794438679378,37.49920137308045
2026-04-17,call,180.0,234.07000732421875,0.5917808219178082,0.05,0.411138701171875,Black-Scholes,65.41679763221705,0.8604128094417597,0.0030004980633463216,-20.693139864962816,39.99761856909174
2026-04-17,call,185.0,234.07000732421875,0.5917808219178082,0.05,0.3947204083251954,Black-Scholes,60.995290619497496,0.847097269157711,0.003322544565281387,-21.04539091160078,42.521915527890705
2026-04-17,call,190.0,234.07000732421875,0.5917808219178082,0.05,0.380590910949707,Black-Scholes,56.704491817687085,0.8314531626608195,0.003672268280945256,-21.467473254730038,45.31533950736096
2026-04-17,call,195.0,234.07000732421875,0.5917808219178082,0.05,0.36536279174804687,Black-Scholes,52.40494696841492,0.8147548833907963,0.004060721430879655,-21.76478947776946,48.10386131272334
2026-04-17,call,200.0,234.07000732421875,0.5917808219178082,0.05,0.3526981234741211,Black-Scholes,48.27974515413899,0.7951672561867114,0.00447167511389439,-22.130607862668786,51.13588962055752
2026-04-17,call,205.0,234.07000732421875,0.5917808219178082,0.05,0.34372604522705075,Black-Scholes,44.42046386204672,0.7720536170803713,0.004881421538148117,-22.613820763572626,54.40153806682533
2026-04-17,call,210.0,234.07000732421875,0.5917808219178082,0.05,0.3321294815063477,Black-Scholes,40.5068057138628,0.7480189134469397,0.005335832476829325,-22.853314433016415,57.45952582229549
2026-04-17,call,215.0,234.07000732421875,0.5917808219178082,0.05,0.3204108486938476,Black-Scholes,36.67503473745569,0.7217557177425153,0.005816780129237321,-22.97238670915536,60.42856546337481
2026-04-17,call,220.0,234.07000732421875,0.5917808219178082,0.05,0.3113777359008788,Black-Scholes,33.112342540991875,0.6922012168414136,0.006272672883788921,-23.106108546581556,63.32754038359129
2026-04-17,call,225.0,234.07000732421875,0.5917808219178082,0.05,0.3024361749267578,Black-Scholes,29.680952928131063,0.6603326811311152,0.006725814904472057,-23.09702828974366,65.95247107166759
2026-04-17,call,230.0,234.07000732421875,0.5917808219178082,0.05,0.2941354766845703,Black-Scholes,26.430047699601047,0.626056093893222,0.007153226723963082,-22.959005535840454,68.21844629301087
2026-04-17,call,235.0,234.07000732421875,0.5917808219178082,0.05,0.28623150299072264,Black-Scholes,23.357678996588987,0.5895805753409913,0.007544485111290374,-22.66496456460147,70.01634903959634
2026-04-17,call,240.0,234.07000732421875,0.5917808219178082,0.05,0.27930408203124996,Black-Scholes,20.517807732226387,0.5512031905520214,0.007867010161779014,-22.237365561149605,71.24254382987276
2026-04-17,call,245.0,234.07000732421875,0.5917808219178082,0.05,0.2732616619873046,Black-Scholes,17.91605892084334,0.5114721266276048,0.00810448706943238,-21.668682746484528,71.80532682146602
2026-04-17,call,250.0,234.07000732421875,0.5917808219178082,0.05,0.267310793762207,Black-Scholes,15.503242912523916,0.4707145831988397,0.008265994532647779,-20.91426078551408,71.64139492077571
2026-04-17,call,255.0,234.07000732421875,0.5917808219178082,0.05,0.26215337463378907,Black-Scholes,13.33386009243867,0.42970702298421287,0.008319862696915637,-20.02587589654997,70.71703378272558
2026-04-17,call,260.0,234.07000732421875,0.5917808219178082,0.05,0.2578809564208985,Black-Scholes,11.413733211182716,0.38925883637175485,0.008258244535734016,-19.029852985909198,69.04932462051082
2026-04-17,call,265.0,234.07000732421875,0.5917808219178082,0.05,0.25391371093750004,Black-Scholes,9.697886552656612,0.3496594854647981,0.008098477761708751,-17.91067830843286,66.67176783704716
2026-04-17,call,270.0,234.07000732421875,0.5917808219178082,0.05,0.2503737072753906,Black-Scholes,8.187722068696473,0.3115392109211842,0.007842238888452972,-16.703967104371188,63.66213682377008
2026-04-17,call,275.0,234.07000732421875,0.5917808219178082,0.05,0.2475661181640625,Black-Scholes,6.891192872873297,0.27572579429665406,0.007494894098221133,-15.466129176757931,60.1601806696549
2026-04-17,call,280.0,234.07000732421875,0.5917808219178082,0.05,0.2457961163330078,Black-Scholes,5.808841255726016,0.24304684098720963,0.007072246409284199,-14.258990449643106,56.36179611470105
2026-04-17,call,285.0,234.07000732421875,0.5917808219178082,0.05,0.24353783813476562,Black-Scholes,4.838084899946523,0.21208311351613912,0.006610222199398699,-12.980364168972782,52.19572435912472
2026-04-17,call,290.0,234.07000732421875,0.5917808219178082,0.05,0.24210352630615234,Black-Scholes,4.036748655545928,0.18447622210282105,0.006112286993001272,-11.77166496631413,47.979672245235044
2026-04-17,call,295.0,234.07000732421875,0.5917808219178082,0.05,0.24124904266357422,Black-Scholes,3.3721962351296426,0.1600169041654796,0.005601460253360113,-10.635022814499852,43.814643404740906
2026-04-17,call,300.0,234.07000732421875,0.5917808219178082,0.05,0.24097438720703124,Black-Scholes,2.8258589064493584,0.13865132649593426,0.0050959167036696736,-9.587768140517497,39.81489999476681
2026-04-17,call,305.0,234.07000732421875,0.5917808219178082,0.05,0.24109645629882812,Black-Scholes,2.373571174602052,0.12002208740936643,0.004608474559108238,-8.624383251933354,36.02470602671672
2026-04-17,call,310.0,234.07000732421875,0.5917808219178082,0.05,0.2410354217529297,Black-Scholes,1.9823762039338781,0.10330977427677612,0.004140595293588739,-7.699977045764696,32.35907346597734
2026-04-17,call,315.0,234.07000732421875,0.5917808219178082,0.05,0.24195093994140626,Black-Scholes,1.679040744701819,0.08957144263193079,0.0037142105269971477,-6.920731336194226,29.137095292264558
2026-04-17,call,320.0,234.07000732421875,0.5917808219178082,0.05,0.24250025085449217,Black-Scholes,1.411590916277877,0.07717214414980436,0.0033130448238503896,-6.169801728584296,26.049052320948608
2026-04-17,call,325.0,234.07000732421875,0.5917808219178082,0.05,0.24353783813476562,Black-Scholes,1.1965393253363619,0.06677551816672486,0.00295241031932604,-5.518696140911861,23.31286159133885
2026-04-17,call,330.0,234.07000732421875,0.5917808219178082,0.05,0.24842060180664063,Black-Scholes,1.0958839983329742,0.06094018613254448,0.0026956607018886877,-5.215660210503908,21.712271506672177
2026-04-17,call,340.0,234.07000732421875,0.5917808219178082,0.05,0.25135026000976557,Black-Scholes,0.8084513696827873,0.04637651243648559,0.0021456611476217934,-4.215827249155736,17.486097687770876
2026-04-17,put,120.0,234.07000732421875,0.5917808219178082,0.05,0.4165097412109374,Black-Scholes,0.2727196836135293,-0.009699216981301264,0.0003460172642931615,-1.5172574346967826,4.672780224963828
2026-04-17,put,125.0,234.07000732421875,0.5917808219178082,0.05,0.40430283203125,Black-Scholes,0.3247759620722763,-0.011677304241198682,0.00041900591592186495,-1.7233655601624795,5.492617577395588
2026-04-17,put,130.0,234.07000732421875,0.5917808219178082,0.05,0.3920959228515625,Black-Scholes,0.38344227766776395,-0.013952743399895289,0.0005039925759175216,-1.940142572791035,6.407208984191453
2026-04-17,put,135.0,234.07000732421875,0.5917808219178082,0.05,0.379889013671875,Black-Scholes,0.44926397526949247,-0.016562021888397723,0.0006027238833536996,-2.1665351009850853,7.423822151616542
2026-04-17,put,140.0,234.07000732421875,0.5917808219178082,0.05,0.3737855590820312,Black-Scholes,0.5766420170613724,-0.020967961368343436,0.0007487761181319978,-2.5916530635168074,9.074588223047522
2026-04-17,put,145.0,234.07000732421875,0.5917808219178082,0.05,0.36133451171875,Black-Scholes,0.6639626409753294,-0.02451892585233112,0.0008837585582540469,-2.840768668049812,10.353698173148686
2026-04-17,put,150.0,234.07000732421875,0.5917808219178082,0.05,0.348639326171875,Black-Scholes,0.7578263253118491,-0.028482104279368974,0.0010381130848450672,-3.0854465917008795,11.734739761279396
2026-04-17,put,155.0,234.07000732421875,0.5917808219178082,0.05,0.3398503515625,Black-Scholes,0.9139274739219196,-0.03433803840337894,0.0012430451633236807,-3.4854279328316298,13.697050460720357
2026-04-17,put,160.0,234.07000732421875,0.5917808219178082,0.05,0.3303289624023437,Black-Scholes,1.0840884045797523,-0.040872403869571514,0.0014743830595869655,-3.8746699551743915,15.790991857851628
2026-04-17,put,165.0,234.07000732421875,0.5917808219178082,0.05,0.3200751586914062,Black-Scholes,1.2667952596950816,-0.04811363324514822,0.0017353567299251268,-4.24384584441507,18.009147621127365
2026-04-17,put,170.0,234.07000732421875,0.5917808219178082,0.05,0.3109199768066406,Black-Scholes,1.4977438567643944,-0.0570022842623833,0.002043817842227722,-4.6705248362991245,20.603606028738962
2026-04-17,put,175.0,234.07000732421875,0.5917808219178082,0.05,0.3028023822021484,Black-Scholes,1.7884829461860559,-0.06784378410956245,0.0024038772859049425,-5.1545563960398475,23.60065223944958
2026-04-17,put,180.0,234.07000732421875,0.5917808219178082,0.05,0.2937692694091796,Black-Scholes,2.1018018919389263,-0.0798307149971218,0.002805976677699325,-5.594349258073009,26.726546487139036
2026-04-17,put,185.0,234.07000732421875,0.5917808219178082,0.05,0.2868723657226562,Black-Scholes,2.5273625257747128,-0.095014344546627,0.0032724085271691647,-6.13908506598759,30.43747730168974
2026-04-17,put,190.0,234.07000732421875,0.5917808219178082,0.05,0.2786937365722656,Black-Scholes,2.979830525293327,-0.11157815034856605,0.0037854654460042643,-6.599591587334052,34.205734368371935
2026-04-17,put,195.0,234.07000732421875,0.5917808219178082,0.05,0.27075924560546877,Black-Scholes,3.5117417476136836,-0.13072437970103667,0.0043557486561152554,-7.042120934165838,38.23829600981144
2026-04-17,put,200.0,234.07000732421875,0.5917808219178082,0.05,0.26270268554687504,Black-Scholes,4.120734369135356,-0.15248344617982268,0.004983159991511184,-7.430338375616447,42.44453379216199
2026-04-17,put,205.0,234.07000732421875,0.5917808219178082,0.05,0.2552869882202149,Black-Scholes,4.8525790106583315,-0.17771288756555775,0.005662567660478817,-7.7870694012453985,46.86995193755744
2026-04-17,put,210.0,234.07000732421875,0.5917808219178082,0.05,0.24890887817382812,Black-Scholes,5.7494433570776735,-0.20697077029356564,0.0063754113715561184,-8.11082507671462,51.451853493688155
2026-04-17,put,215.0,234.07000732421875,0.5917808219178082,0.05,0.24149318084716798,Black-Scholes,6.724038979198738,-0.23897288186967086,0.007132391194105504,-8.261771856118855,55.84604875941364
2026-04-17,put,220.0,234.07000732421875,0.5917808219178082,0.05,0.23526765716552733,Black-Scholes,7.912769140853555,-0.2754170122233449,0.007882340169779591,-8.33303456902484,60.127040103134114
2026-04-17,put,225.0,234.07000732421875,0.5917808219178082,0.05,0.2283402362060547,Black-Scholes,9.22607227923288,-0.31516544233398924,0.008641864073706554,-8.193530852819064,63.97971500522035
2026-04-17,put,230.0,234.07000732421875,0.5917808219178082,0.05,0.22126022888183594,Black-Scholes,10.710991429153538,-0.358676504797533,0.00937831594168717,-7.8441447749876065,67.27917244206748
2026-04-17,put,235.0,234.07000732421875,0.5917808219178082,0.05,0.21512625701904298,Black-Scholes,12.461846990996804,-0.40610326308814393,0.010012295834005898,-7.317597535685565,69.83602606514731
2026-04-17,put,240.0,234.07000732421875,0.5917808219178082,0.05,0.21112849426269528,Black-Scholes,14.58752635885486,-0.4564633635988486,0.010431351793134917,-6.6662458649628356,71.40684857012404
2026-04-17,put,245.0,234.07000732421875,0.5917808219178082,0.05,0.20426210784912108,Black-Scholes,16.746949741411314,-0.5094018232901721,0.010843648194614714,-5.594899124169121,71.81508064305275
2026-04-17,put,250.0,234.07000732421875,0.5917808219178082,0.05,0.19715158325195312,Black-Scholes,19.139402333283243,-0.5648176415700538,0.01108920393935667,-4.240308652651214,70.88479109681802
2026-04-17,put,255.0,234.07000732421875,0.5917808219178082,0.05,0.18799640136718748,Black-Scholes,21.657350098908296,-0.6237274147429585,0.011213698052154962,-2.4743293157702695,68.35193568182703
2026-04-17,put,280.0,234.07000732421875,0.5917808219178082,0.05,0.15613636840820314,Black-Scholes,39.31216052231014,-0.8820485893440391,0.007029217020176879,7.594301314376927,35.58471156198106
2026-04-17,put,285.0,234.07000732421875,0.5917808219178082,0.05,0.16352154846191408,Black-Scholes,43.98629714119653,-0.8974062104243494,0.006072597132453814,8.253891478160005,32.19599752374912
2026-04-17,put,300.0,234.07000732421875,0.5917808219178082,0.05,0.20642883422851557,Black-Scholes,58.780892646216785,-0.9026851691443704,0.004628326136056425,8.100729718835796,30.97752656835664
2026-05-15,call,30.0,234.07000732421875,0.6684931506849315,0.05,1.0000000000000003e-05,Black-Scholes,205.05617409588655,1.0,0.0,-1.4506916614166105,0.0
2026-05-15,call,60.0,234.07000732421875,0.6684931506849315,0.05,1.0000000000000003e-05,Black-Scholes,176.04234086755434,1.0,0.0,-2.901383322833221,0.0
2026-05-15,call,90.0,234.07000732421875,0.6684931506849315,0.05,1.0000000000000003e-05,Black-Scholes,147.02850763922214,1.0,0.0,-4.352074984249832,0.0
2026-05-15,call,95.0,234.07000732421875,0.6684931506849315,0.05,0.7731956274414062,Black-Scholes,144.9402376834082,0.9637028248551655,0.0005379997466411006,-12.842627478018702,15.235613954816925
2026-05-15,call,100.0,234.07000732421875,0.6684931506849315,0.05,0.7155790161132812,Black-Scholes,139.79785847268369,0.9643259982218035,0.0005731304262440766,-12.335618230924865,15.021024719739538
2026-05-15,call,120.0,234.07000732421875,0.6684931506849315,0.05,0.6110878735351564,Black-Scholes,120.9415046243769,0.9509312369153717,0.0008687491011560062,-13.96931380577454,19.444041226790056
2026-05-15,call,125.0,234.07000732421875,0.6684931506849315,0.05,1.0000000000000003e-05,Black-Scholes,113.17903553950121,1.0,0.0,-6.044548589235877,0.0
2026-05-15,call,130.0,234.07000732421875,0.6684931506849315,0.05,0.5730023168945313,Black-Scholes,111.73493349615343,0.9407214177521132,0.0010760394330539714,-15.101362661307068,22.582554359979945
2026-05-15,call,135.0,234.07000732421875,0.6684931506849315,0.05,0.5523726403808593,Black-Scholes,107.09563345845191,0.9355438566743992,0.0011916230730778252,-15.554480631724415,24.107910053178156
2026-05-15,call,140.0,234.07000732421875,0.6684931506849315,0.05,0.6889069195556643,Black-Scholes,107.26740146960873,0.8949838649334887,0.0013793443046119052,-23.04417191134791,34.803404753625706
2026-05-15,call,145.0,234.07000732421875,0.6684931506849315,0.05,0.5006153454589843,Black-Scholes,97.52191754372352,0.927345169972466,0.0014420608326625789,-15.877504560840627,26.440900300877896
2026-05-15,call,150.0,234.07000732421875,0.6684931506849315,0.05,0.5118457019042968,Black-Scholes,93.78633030065521,0.9118795383602722,0.0016319455534535413,-17.69525069636016,30.593786061605805
2026-05-15,call,155.0,234.07000732421875,0.6684931506849315,0.05,0.4930470617675782,Black-Scholes,89.2237187104035,0.9043905727815598,0.0017996835648736369,-18.108250230166018,32.499226523921166
2026-05-15,call,160.0,234.07000732421875,0.6684931506849315,0.05,0.4754080780029296,Black-Scholes,84.70347632161175,0.8960039971306429,0.001984701826517948,-18.539456082435095,34.558137285041745
2026-05-15,call,165.0,234.07000732421875,0.6684931506849315,0.05,0.45618219604492194,Black-Scholes,80.13270732297146,0.8875533457247587,0.002188001811324469,-18.854275193784332,36.557333280499435
2026-05-15,call,170.0,234.07000732421875,0.6684931506849315,0.05,0.44028269683837884,Black-Scholes,75.69260325135716,0.8772362837297025,0.002412375495305006,-19.29271135000193,38.90138158523616
2026-05-15,call,175.0,234.07000732421875,0.6684931506849315,0.05,0.42273526489257807,Black-Scholes,71.20229187685433,0.8667100231536811,0.002660302028953048,-19.606978361740293,41.189633105515185
2026-05-15,call,180.0,234.07000732421875,0.6684931506849315,0.05,0.4078428356933594,Black-Scholes,66.83970261979204,0.8542097524188372,0.0029308127326186767,-20.00999439505512,43.779359824957524
2026-05-15,call,185.0,234.07000732421875,0.6684931506849315,0.05,0.3922485092163086,Black-Scholes,62.47202804269031,0.8408975973903849,0.0032292996510972292,-20.328920934891944,46.39360779115357
2026-05-15,call,190.0,234.07000732421875,0.6684931506849315,0.05,0.3814453945922851,Black-Scholes,58.3674644752239,0.8243203112316471,0.0035398269600359616,-20.838452696668107,49.454168897107856
2026-05-15,call,195.0,234.07000732421875,0.6684931506849315,0.05,0.36591210266113283,Black-Scholes,54.074207434668864,0.808320678820592,0.0038960815362370457,-21.046829594072673,52.2147629386481
2026-05-15,call,200.0,234.07000732421875,0.6684931506849315,0.05,0.3561465753173828,Black-Scholes,50.1359220336426,0.7883147550938665,0.004248235817043256,-21.480651167251064,55.414815045218624
2026-05-15,call,210.0,234.07000732421875,0.6684931506849315,0.05,0.3345403460693359,Black-Scholes,42.36989945928849,0.7439855393512735,0.005025875072177027,-21.99759031247072,61.58127696829104
2026-05-15,call,220.0,234.07000732421875,0.6684931506849315,0.05,0.31619946502685536,Black-Scholes,35.1674824726679,0.6908785934531467,0.005822737985542932,-22.275500908050105,67.43368270149526
2026-05-15,call,230.0,234.07000732421875,0.6684931506849315,0.05,0.3007882421875,Black-Scholes,28.62882450822177,0.6293761848502298,0.006562642140486659,-22.199759370503635,72.2982987310294
2026-05-15,call,240.0,234.07000732421875,0.6684931506849315,0.05,0.28574322662353513,Black-Scholes,22.669277635019455,0.5607196786560056,0.007210582388351416,-21.557040127489437,75.4631252627119
2026-05-15,call,250.0,234.07000732421875,0.6684931506849315,0.05,0.2775340802001953,Black-Scholes,17.85444366333445,0.48827403454642904,0.00750778525779911,-20.663647837204266,76.31618674660876
2026-05-15,call,260.0,234.07000732421875,0.6684931506849315,0.05,0.2653576882934571,Black-Scholes,13.407221458202969,0.4122723381672123,0.007664976369955686,-18.940158061995497,74.49566387378364
2026-05-15,call,270.0,234.07000732421875,0.6684931506849315,0.05,0.25760630096435544,Black-Scholes,9.96435170895046,0.3394399043203188,0.007427498383278477,-16.977007149918194,70.0789436519929
2026-05-15,call,280.0,234.07000732421875,0.6684931506849315,0.05,0.2521131918334961,Black-Scholes,7.304816430666115,0.2729277965541599,0.0068897929795184425,-14.825588458677197,63.61949870920931
2026-05-15,call,290.0,234.07000732421875,0.6684931506849315,0.05,0.24933611999511718,Black-Scholes,5.354461779808894,0.2161898307410028,0.006142937270039684,-12.724293287364661,56.09830983629594
2026-05-15,call,300.0,234.07000732421875,0.6684931506849315,0.05,0.24695577270507812,Black-Scholes,3.866158306681193,0.16788676070122022,0.005311403223683167,-10.645345517732975,48.04154377120654
2026-05-15,call,310.0,234.07000732421875,0.6684931506849315,0.05,0.24604025451660155,Black-Scholes,2.798041566447832,0.12926336386053483,0.004475001120785696,-8.794010245453645,40.32624788182348
2026-05-15,call,320.0,234.07000732421875,0.6684931506849315,0.05,0.2483595672607422,Black-Scholes,2.10782920841347,0.10136878218857942,0.0037291013095047377,-7.382239760972446,33.92138498839734
2026-05-15,call,330.0,234.07000732421875,0.6684931506849315,0.05,0.2500075,Black-Scholes,1.5697138479036283,0.07859425915565924,0.0030657489933475788,-6.090676298993339,28.07230869848868
